"3573.60" "0.0058" "0.65" "2.60" "5.29" "1.97" "11:31:55" "AM" "Cs=0" "cps=2.2" "Belt=1008478348" "RT=35.8750" "LTPerSlice=2.0000" "K=-0.273" "U=-0.456" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=1.33"
"3573.40" "0.0063" "0.29" "3.72" "5.10" "3.56" "11:32:31" "AM" "Cs=0" "cps=3.2" "Belt=1008572739" "RT=35.8900" "LTPerSlice=2.0000" "K=-0.773" "U=0.544" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=1.87"
"3573.20" "0.0050" "0.32" "4.99" "6.59" "4.92" "11:33:07" "AM" "Cs=0" "cps=-3.3" "Belt=1008667092" "RT=35.8750" "LTPerSlice=2.0000" "K=-1.273" "U=0.044" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=4.65"
"3528.00" "0.0013" "0.13" "8.71" "0.18" "0.18" "9:44:12" "AM" "Cs=0" "cps=-9.0" "Belt=1000265587" "RT=2.8750" "LTPerSlice=2.3500" "K=-1.348" "U=0.395" "Th=0.217" "AppliedDiamCorrFact=" "1.03226" "6=0.16"
"3527.80" "0.0027" "0.50" "6.28" "2.74" "0.18" "9:44:48" "AM" "Cs=0" "cps=1.2" "Belt=1000359983" "RT=35.8900" "LTPerSlice=2.0000" "K=0.227" "U=1.044" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=0.16"
"3527.60" "0.0056" "0.65" "3.09" "2.70" "0.15" "9:45:23" "AM" "Cs=0" "cps=-2.3" "Belt=1000454331" "RT=35.8750" "LTPerSlice=2.0000" "K=0.227" "U=-0.456" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=0.49"
"3527.40" "0.0051" "0.54" "1.16" "3.29" "0.53" "9:45:59" "AM" "Cs=0" "cps=-2.3" "Belt=1000548685" "RT=35.8750" "LTPerSlice=2.0000" "K=-0.273" "U=0.044" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=1.11"
"3527.20" "0.0077" "0.56" "3.14" "2.74" "0.19" "9:46:35" "AM" "Cs=0" "cps=-3.5" "Belt=1000643034" "RT=35.8750" "LTPerSlice=1.6300" "K=0.067" "U=0.157" "Th=0.405" "AppliedDiamCorrFact=" "1.03226" "6=1.33"
"3527.00" "0.0043" "0.52" "4.22" "1.75" "0.12" "9:47:11" "AM" "Cs=0" "cps=-4.6" "Belt=1000737387" "RT=35.8750" "LTPerSlice=1.6200" "K=-1.773" "U=-0.456" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=0.38"
"3526.80" "0.0095" "0.43" "5.14" "3.71" "1.52" "9:47:47" "AM" "Cs=0" "cps=-5.4" "Belt=1000831736" "RT=35.8750" "LTPerSlice=1.6300" "K=-1.160" "U=-0.456" "Th=-0.208" "AppliedDiamCorrFact=" "1.03226" "6=1.28"
