3437.40	0.0147	0.41	5.10	20.80	18.57
3437.20	0.0127	0.63	4.43	9.59	6.39
3437.00	0.0016	2.06	0.17	0.15	0.19
3436.80	0.0104	0.32	3.90	9.65	7.98
3436.60	0.0131	0.78	6.42	19.43	15.43
3436.40	0.0225	0.54	4.82	26.47	23.58
3436.20	0.0146	0.41	3.68	13.67	11.52
3436.00	0.0199	0.38	3.56	18.93	16.85
3435.80	0.0186	0.48	4.96	15.14	12.65
3435.60	0.0092	0.81	3.59	10.42	6.34
3435.40	0.0090	1.26	3.93	10.00	3.72
3435.20	0.0098	0.29	4.53	9.21	7.69
3435.00	0.0110	0.43	3.28	9.02	6.80
3434.80	0.0108	0.64	4.78	9.34	6.13
3434.60	0.0077	1.49	7.87	9.06	1.65
3434.40	0.0068	0.73	4.85	6.83	3.17
3434.20	0.0089	0.62	1.45	3.54	0.46
3434.00	0.0122	0.27	11.10	5.75	4.37
3433.80	0.0112	0.30	8.17	5.23	3.71
3433.60	0.0118	0.32	3.56	4.16	2.52
3433.40	0.0116	0.32	4.31	6.29	4.66
3433.20	0.0133	0.61	5.05	7.82	4.73
3433.00	0.0135	0.71	0.46	7.14	3.60
3432.80	0.0164	0.36	3.54	5.63	3.82
3432.60	0.0180	0.54	2.81	7.96	5.24
3432.40	0.0138	0.74	4.82	5.96	2.27
3432.20	0.0126	0.53	4.31	7.05	4.36
3432.00	0.0133	0.57	1.20	8.21	5.35
3431.80	0.0147	0.42	3.63	8.73	6.56
3431.60	0.0143	0.48	6.54	9.65	7.22
3431.40	0.0099	0.26	4.31	9.39	8.13
3431.20	0.0106	0.25	3.82	11.04	9.83
3431.00	0.0073	0.21	4.14	9.89	8.84
3430.80	0.0121	0.49	3.15	12.21	9.67
3430.60	0.0137	0.57	2.81	11.68	8.75
3430.40	0.0180	0.38	1.44	12.30	10.30
3430.20	0.0176	0.35	4.32	13.63	11.78
3430.00	0.0107	0.60	3.91	4.20	1.19
3429.80	0.0108	0.27	7.60	5.11	3.71
3429.60	0.0138	0.38	7.20	6.52	4.60
3429.40	0.0113	0.41	5.07	10.78	8.66
3429.20	0.0125	0.36	7.55	11.74	9.85
3429.00	0.0162	0.16	6.31	11.55	10.76
3428.80	0.0136	0.26	6.22	9.14	7.75
3428.60	0.0094	0.44	3.60	9.36	7.09
3428.40	0.0109	0.53	4.97	21.25	18.42
3428.20	0.0122	0.74	4.45	23.37	19.49
3428.00	0.0139	0.57	4.56	16.06	13.08
3427.80	0.0171	0.38	4.22	16.98	14.92
3427.60	0.0189	0.67	6.37	24.51	21.00
3427.40	0.0103	0.64	3.55	15.17	11.89
3427.20	0.0095	0.46	3.55	10.27	7.89
3427.00	0.0089	0.16	4.55	6.71	5.91
3426.80	0.0115	0.37	1.02	8.39	6.51
3426.60	0.0115	0.49	1.28	9.52	7.00
3426.40	0.0138	0.39	1.53	5.94	3.99
3426.20	0.0109	0.41	4.37	4.46	2.42
3426.00	0.0094	0.45	3.87	5.43	3.16
3425.80	0.0071	0.70	6.58	8.00	4.47
3425.60	0.0112	0.64	8.06	26.30	22.91
3425.40	0.0286	0.68	8.82	68.31	64.28
3425.20	0.0366	0.59	8.89	74.95	71.29
3425.00	0.0321	0.52	4.97	70.48	67.21
3424.80	0.0163	0.22	9.23	58.19	57.11
3424.60	0.0241	0.38	12.96	67.55	65.03
3424.40	0.0322	0.52	8.94	65.73	62.50
3424.20	0.0334	0.75	2.71	57.99	53.71
3424.00	0.0339	0.56	6.91	56.01	52.68
3423.80	0.0290	0.48	11.88	59.52	56.58
3423.60	0.0332	0.66	4.48	72.69	68.75
3423.40	0.0185	0.85	6.25	45.66	41.04
3423.20	0.0119	0.86	4.41	20.58	16.16
3423.00	0.0095	0.16	8.52	12.29	11.52
3422.80	0.0092	0.51	3.13	17.63	14.98
3422.60	0.0103	0.63	3.76	13.79	10.58
3422.40	0.0132	0.77	4.07	7.94	4.10
3422.20	0.0077	0.58	1.45	3.91	1.04
3422.00	0.0069	0.28	3.29	3.11	1.71
3421.80	0.0073	0.61	2.84	2.86	0.19
3421.60	0.0146	0.58	3.86	9.35	6.41
3421.40	0.0185	0.60	4.20	21.25	18.12
3421.20	0.0141	0.57	4.74	17.33	14.38
3421.00	0.0097	0.64	3.81	11.74	8.48
3420.80	0.0172	0.53	7.23	13.74	11.01
3420.60	0.0160	0.60	8.80	14.93	11.82
3420.40	0.0119	0.35	8.04	13.93	12.06
3420.20	0.0098	0.47	3.17	6.73	4.35
3420.00	0.0106	0.65	3.85	8.83	5.54
3419.80	0.0092	0.18	4.60	5.80	4.90
3419.60	0.0107	0.26	3.29	8.10	6.73
3419.40	0.0110	0.60	2.94	6.30	3.27
3419.20	0.0062	0.60	2.74	3.24	0.26
3419.00	0.0094	0.36	3.18	2.36	0.59
3418.80	0.0123	0.23	4.86	6.03	4.90
3418.60	0.0112	0.61	3.91	6.52	3.46
3418.40	0.0146	0.48	3.06	8.84	6.39
3418.20	0.0145	0.44	4.45	10.64	8.37
3418.00	0.0106	0.64	4.76	15.30	12.01
3417.80	0.0084	0.61	6.53	14.42	11.30
3417.60	0.0140	0.36	4.62	6.04	4.22
3417.40	0.0139	0.65	3.90	5.23	1.97
3417.20	0.0127	0.74	4.90	9.34	5.62
3417.00	0.0132	0.33	3.85	8.61	6.91
3416.80	0.0127	0.43	5.08	7.38	5.21
3416.60	0.0179	0.52	4.02	6.02	3.39
3416.40	0.0132	0.51	3.38	9.59	6.99
3416.20	0.0082	0.46	3.40	6.64	4.32
3416.00	0.0112	0.36	1.53	5.96	4.14
3415.80	0.0102	0.38	7.11	5.76	3.84
3415.60	0.0056	0.38	5.08	5.17	3.24
3415.40	0.0085	0.28	4.70	4.48	3.07
3415.20	0.0062	0.48	3.94	5.51	3.12
3415.00	0.0102	0.24	1.46	6.58	5.39
3414.80	0.0084	0.28	4.67	6.86	5.44
3414.60	0.0083	0.26	3.61	3.20	1.89
3414.40	0.0143	0.42	3.69	4.47	2.35
3414.20	0.0129	0.49	3.37	6.03	3.57
